Wall time,Step,Value
1571055697.5091593,6819,0.11698924005031586
1571055697.7113795,6829,0.11789621412754059
1571055697.8406582,6839,0.07395944744348526
1571055697.959336,6849,0.10647182166576385
1571055698.0800536,6859,0.130918949842453
1571055698.1790204,6869,0.07838033139705658
1571055698.2717123,6879,0.09541348367929459
1571055698.3932085,6889,0.11212175339460373
1571055698.4992552,6899,0.0807303935289383
1571055698.6454911,6909,0.08192534744739532
1571055698.7493203,6919,0.15055325627326965
1571055698.9005475,6929,0.09458252787590027
1571055699.0066795,6939,0.35619837045669556
1571055699.1298292,6949,0.108034148812294
1571055699.3316457,6959,0.14794602990150452
1571055699.4938514,6969,0.11680708825588226
1571055699.670605,6979,0.0957782194018364
1571055699.7633955,6989,0.1022065281867981
1571055699.8201528,6999,0.07155835628509521
1571055699.8744328,7009,0.09305079281330109
1571055699.9368467,7019,0.0735006183385849
1571055699.9866793,7029,0.07205455005168915
1571055702.5307205,7039,0.07349923253059387
1571055702.6328933,7049,0.08152932673692703
1571055702.7079635,7059,0.10526873171329498
1571055702.8694623,7069,0.049359701573848724
1571055702.9500248,7079,0.08904649317264557
1571055703.0585754,7089,0.05379723757505417
1571055703.1269693,7099,0.061684634536504745
1571055703.246373,7109,0.06163007393479347
1571055703.308068,7119,0.08526980131864548
1571055703.4452407,7129,0.05206397548317909
1571055703.53831,7139,0.036759961396455765
1571055703.5937765,7149,0.1156415268778801
1571055703.6697204,7159,0.05834595486521721
1571055703.8277793,7169,0.07579755783081055
1571055703.8997543,7179,0.05497965216636658
1571055704.04991,7189,0.08238206058740616
1571055704.2154863,7199,0.07459913194179535
1571055704.3034143,7209,0.03335174173116684
1571055704.4287827,7219,0.13098624348640442
1571055704.5285876,7229,0.07625925540924072
1571055704.6123476,7239,0.09413409233093262
1571055704.7256727,7249,0.07172705233097076
1571055704.8363988,7259,0.057585008442401886
1571055704.957692,7269,0.05444377288222313
1571055705.1238163,7279,0.08141171932220459
1571055705.2894776,7289,0.10450118780136108
1571055705.4126492,7299,0.0857742503285408
1571055705.5677154,7309,0.07070358097553253
1571055705.723393,7319,0.0465749055147171
1571055705.8364546,7329,0.05270092934370041
1571055705.9631436,7339,0.059630826115608215
1571055706.0651877,7349,0.09461456537246704
1571055706.1788602,7359,0.09813123941421509
1571055706.284082,7369,0.051129333674907684
1571055706.3457658,7379,0.06867951154708862
1571055706.4053447,7389,0.05978313460946083
1571055706.4739206,7399,0.07549849897623062
1571055706.5255508,7409,0.0746740996837616
1571055706.5730104,7419,0.15891185402870178
1571055707.631407,7429,0.0663384199142456
1571055707.7097225,7439,0.05171796679496765
1571055707.776789,7449,0.05283544585108757
1571055707.899114,7459,0.04364544898271561
1571055707.985952,7469,0.040604304522275925
1571055708.0633159,7479,0.033111900091171265
1571055708.1394956,7489,0.06418872624635696
1571055708.2285817,7499,0.03580097109079361
1571055708.403019,7509,0.0606653094291687
1571055708.5455825,7519,0.05819343775510788
1571055708.6815329,7529,0.056673597544431686
1571055708.8258383,7539,0.034844692796468735
1571055708.9877408,7549,0.03318139910697937
1571055709.1579006,7559,0.03333742544054985
1571055709.3147619,7569,0.03848642110824585
1571055709.474338,7579,0.05552083998918533
1571055709.6386569,7589,0.033318500965833664
1571055709.8365831,7599,0.03082113154232502
1571055710.0104647,7609,0.029206614941358566
1571055710.1727602,7619,0.05633614957332611
1571055710.3286245,7629,0.04799461364746094
1571055710.502544,7639,0.047828853130340576
1571055710.652585,7649,0.06550519168376923
1571055710.8134236,7659,0.028801649808883667
1571055711.008574,7669,0.03318922594189644
1571055711.1846426,7679,0.04006868600845337
1571055711.3579805,7689,0.028570562601089478
1571055711.4850588,7699,0.04351900890469551
1571055711.5888262,7709,0.5429434180259705
1571055711.6875448,7719,0.3045995533466339
1571055711.7817304,7729,0.2524450719356537
1571055711.8761823,7739,0.10329541563987732
1571055711.9678984,7749,0.10981936007738113
1571055712.1264997,7759,0.0764365866780281
1571055712.2165427,7769,0.051218800246715546
1571055712.268691,7779,0.07177145779132843
1571055712.325297,7789,0.10243646055459976
1571055712.3802197,7799,0.05842269957065582
1571055712.429504,7809,0.04961594194173813
1571055712.4773207,7819,0.05777766555547714
