Wall time,Step,Value
1571054021.5286934,6849,1.0856573581695557
1571054021.715328,6859,0.8504107594490051
1571054021.8019464,6869,0.8854579925537109
1571054021.9295745,6879,0.8624755144119263
1571054022.0702782,6889,0.6463825702667236
1571054022.1533253,6899,0.8028408885002136
1571054022.2980468,6909,0.8614993691444397
1571054022.4142275,6919,0.8937380313873291
1571054022.5064988,6929,0.8528514504432678
1571054022.6415977,6939,0.7485628724098206
1571054022.8136349,6949,0.9438798427581787
1571054022.9799366,6959,0.7561830878257751
1571054023.140554,6969,0.8125686049461365
1571054023.3055806,6979,0.7897262573242188
1571054023.4022956,6989,0.8161748647689819
1571054023.4614434,6999,0.8187301754951477
1571054023.5199652,7009,0.7661131024360657
1571054023.5742376,7019,0.7944556474685669
1571054023.625574,7029,0.8223077058792114
1571054026.163555,7039,0.7164283394813538
1571054026.2146406,7049,0.834999680519104
1571054026.385118,7059,0.7983021140098572
1571054026.4774933,7069,0.808076798915863
1571054026.5489662,7079,0.7280992269515991
1571054026.6328282,7089,0.8953440189361572
1571054026.7128966,7099,0.7790842652320862
1571054026.8307643,7109,0.7820424437522888
1571054027.0302632,7119,0.9338757991790771
1571054027.1718736,7129,0.631584882736206
1571054027.2829971,7139,0.7769313454627991
1571054027.4105825,7149,0.8057345151901245
1571054027.564693,7159,0.617927074432373
1571054027.7748811,7169,0.7043197154998779
1571054027.911517,7179,0.7167959809303284
1571054028.027715,7189,0.7099356651306152
1571054028.1816478,7199,0.7485461235046387
1571054028.3465068,7209,0.9106799364089966
1571054028.4639373,7219,0.7225918173789978
1571054028.5849292,7229,0.8404818773269653
1571054028.7286313,7239,0.8828303217887878
1571054028.8129478,7249,0.7383224368095398
1571054028.907623,7259,0.774732768535614
1571054029.020538,7269,0.7767131924629211
1571054029.1376886,7279,0.7593130469322205
1571054029.277197,7289,0.8296812176704407
1571054029.450554,7299,0.7826946377754211
1571054029.581224,7309,0.774009108543396
1571054029.7111208,7319,0.8033557534217834
1571054029.8426003,7329,0.8108481764793396
1571054029.9693766,7339,0.6849057674407959
1571054030.0848722,7349,0.9540705680847168
1571054030.2521534,7359,0.7824276685714722
1571054030.4001684,7369,0.8206711411476135
1571054030.4982915,7379,0.7296440601348877
1571054030.551743,7389,0.7206997871398926
1571054030.6060324,7399,0.8574780821800232
1571054030.6601822,7409,0.703805148601532
1571054030.7080207,7419,0.7433629035949707
1571054031.8635728,7429,0.6920312643051147
1571054031.9570224,7439,0.7694960832595825
1571054032.1212702,7449,0.741438627243042
1571054032.2766504,7459,0.732131838798523
1571054032.3394198,7469,0.881790280342102
1571054032.4039845,7479,0.7607405185699463
1571054032.5135233,7489,0.7299215793609619
1571054032.5940742,7499,0.6373301148414612
1571054032.6725283,7509,0.6995627880096436
1571054032.8221655,7519,0.8351824283599854
1571054032.9778996,7529,0.8696133494377136
1571054033.1585262,7539,0.8431552052497864
1571054033.3486743,7549,0.6230258941650391
1571054033.55886,7559,0.7799646258354187
1571054033.6966457,7569,0.7052361965179443
1571054033.8487659,7579,0.6615427732467651
1571054034.084957,7589,0.6857289671897888
1571054034.2323916,7599,0.7966960072517395
1571054034.3528252,7609,0.9067265391349792
1571054034.5062568,7619,0.8507843613624573
1571054034.642376,7629,0.7960622906684875
1571054034.7617757,7639,0.8479264974594116
1571054034.9394362,7649,0.7010244727134705
1571054035.1114118,7659,0.7244437336921692
1571054035.2262845,7669,0.7364625334739685
1571054035.316414,7679,0.7680361866950989
1571054035.4417493,7689,0.7318210005760193
1571054035.5028932,7699,0.7473585605621338
1571054035.6286767,7709,0.8500931859016418
1571054035.8153687,7719,0.7830707430839539
1571054035.9986875,7729,0.7713994979858398
1571054036.1516056,7739,0.6905413269996643
1571054036.3473504,7749,0.6769758462905884
1571054036.529406,7759,0.6499192118644714
1571054036.6547165,7769,0.7685977816581726
1571054036.70955,7779,0.7402748465538025
1571054036.7581515,7789,0.6527183055877686
1571054036.8106384,7799,0.7018554210662842
1571054036.8615181,7809,0.7761049866676331
1571054036.908185,7819,0.6183323264122009
